"id","location_id","code","description","node_ids","ordinance_document_id","document_node_ids"
28326,571,"M-3","Industrial district","{}",17958,"{""17958"": []}"
28327,541,"HD","Historic District","{}",17961,"{""17961"": []}"
28328,542,"GC","General Commercial","{}",17962,"{""17962"": []}"
28329,571,"C-3","Commercial District","{}",17958,"{""17958"": []}"
28330,541,"SR","Scenic Corridor District","{}",17961,"{""17961"": []}"
28331,542,"CP","Civic-Public District","{}",17962,"{""17962"": []}"
28332,571,"H-PRD","Hungerford Planned Redevelopment District","{}",17958,"{""17958"": []}"
28333,541,"AR","Airport District","{}",17961,"{""17961"": []}"
28334,542,"DT","Downtown District","{}",17962,"{""17962"": []}"
28335,571,"BP","Business Professional District","{}",17958,"{""17958"": []}"
28336,541,"AO","Shallow Flooding Area","{}",17961,"{""17961"": []}"
28337,542,"MU","Mixed-Use","{}",17962,"{""17962"": []}"
28338,571,"P","Public District","{}",17958,"{""17958"": []}"
28339,541,"A","Single-Family Residential District","{}",17961,"{""17961"": []}"
28340,542,"SF-1","Single-Family Suburban","{}",17962,"{""17962"": []}"
28341,571,"PBCD","Planned business campus development","{}",17958,"{""17958"": []}"
28342,541,"AA","Single-Family District","{}",17961,"{""17961"": []}"
28343,542,"SF-2","Single-Family Standard","{}",17962,"{""17962"": []}"
28344,571,"R-1AA","Single-Family Residential","{}",17958,"{""17958"": []}"
28345,541,"AAA","Townhouse District","{}",17961,"{""17961"": []}"
28346,542,"TF","Two-Family","{}",17962,"{""17962"": []}"
28347,571,"R-1A","Single-Family Residential","{}",17958,"{""17958"": []}"
28348,541,"B","Business District","{5478}",17961,"{""17961"": [5478]}"
28349,542,"MF-1","Multi-Family 15","{}",17962,"{""17962"": []}"
28350,571,"R-1B","Single-Family Residential","{}",17958,"{""17958"": []}"
28351,541,"C","Commercial District","{}",17961,"{""17961"": []}"
28352,542,"MF-2","Multi-Family 25","{}",17962,"{""17962"": []}"
28353,571,"R-2A","Two-Family Residential","{}",17958,"{""17958"": []}"
28354,541,"D","High-Rise Apartment District","{}",17961,"{""17961"": []}"
28355,542,"MH-1","Mobile Home","{}",17962,"{""17962"": []}"
28356,571,"C-1A","Residence District C-1A","{}",17958,"{""17958"": []}"
28357,541,"E","One-Story Office-Professional District","{}",17961,"{""17961"": []}"
28358,542,"MH-2","Manufactured Home Park","{}",17962,"{""17962"": []}"
28359,571,"C-1B","Neighborhood Commercial","{}",17958,"{""17958"": []}"
28360,541,"F","Two-Story Office-Professional District","{}",17961,"{""17961"": []}"
28361,542,"OS","Open Space","{}",17962,"{""17962"": []}"
28362,571,"C-4","Business District","{}",17958,"{""17958"": []}"
28363,542,"I-1","Heavy Industrial District","{}",17962,"{""17962"": []}"
28364,541,"FF","Office Condominium District","{}",17961,"{""17961"": []}"
28365,571,"CLIC-1","Campus Light Industrial/Commercial District","{}",17958,"{""17958"": []}"
28366,542,"I-2","Industrial Planned District","{}",17962,"{""17962"": []}"
28367,541,"G","General Business District","{}",17961,"{""17961"": []}"
28368,571,"NBOZ","Northlake Boulevard Overlay Zoning District","{}",17958,"{""17958"": []}"
28369,542,"GO","General Office","{}",17962,"{""17962"": []}"
28370,541,"H","Hospital District","{}",17961,"{""17961"": []}"
28371,571,"PADD","Park Avenue Downtown District","{}",17958,"{""17958"": []}"
28372,542,"C-1","General Commercial District","{}",17962,"{""17962"": []}"
28373,541,"RR","Rural Conservation District","{}",17961,"{""17961"": []}"
28374,571,"MU","Mixed Use District","{}",17958,"{""17958"": []}"
28375,542,"C-2","General Commercial","{}",17962,"{""17962"": []}"
28376,541,"R-1","Single-Family Residential District","{}",17961,"{""17961"": []}"
28377,571,"FHMUDO","Federal Highway Mixed Use District Overlay","{}",17958,"{""17958"": []}"
28378,542,"C-3","Commercial District","{}",17962,"{""17962"": []}"
28379,541,"R-3","Multiple-Family Residential","{}",17961,"{""17961"": []}"
28380,571,"RSF","Single-family Residential","{}",17958,"{""17958"": []}"
28381,542,"IN-1","Light Industrial","{}",17962,"{""17962"": []}"
28382,541,"R-4","Multiple Family Residential Districts","{}",17961,"{""17961"": []}"
28383,571,"RSE","Single-family Residential Estate","{}",17958,"{""17958"": []}"
28384,542,"IN-2","Heavy Industrial","{}",17962,"{""17962"": []}"
28385,541,"R-5","Manufactured Home Community","{}",17961,"{""17961"": []}"
28386,571,"RMM","Medium Density Multiple-family Residential","{}",17958,"{""17958"": []}"
28387,542,"NB","Neighborhood Business","{}",17962,"{""17962"": []}"
28388,541,"SF-43","Estate Single-Family Residential District","{}",17961,"{""17961"": []}"
28389,571,"RHM","High Density Multiple-family Residential","{}",17958,"{""17958"": []}"
28390,542,"DB","Downtown Business","{}",17962,"{""17962"": []}"
28391,541,"SF-13","Single-Family Residential District","{}",17961,"{""17961"": []}"
28392,571,"PO","Public Ownership","{}",17958,"{""17958"": []}"
28393,542,"PUD","Planned Unit Development","{}",17962,"{""17962"": []}"
28394,541,"SF-10","Single-Family Residential District","{}",17961,"{""17961"": []}"
28395,571,"PC","Preservation/Conservation","{}",17958,"{""17958"": []}"
28396,542,"R-10","Single Family Residential","{}",17962,"{""17962"": []}"
28397,541,"SF-7","Single-Family Residential District","{}",17961,"{""17961"": []}"
28398,571,"I-L","Light Industrial District","{}",17958,"{""17958"": []}"
28399,542,"R-9","Low Density Single-Family","{}",17962,"{""17962"": []}"
28400,541,"TF-7","Duplex Residential District","{}",17961,"{""17961"": []}"
28401,571,"I-G","General Industrial District","{}",17958,"{""17958"": []}"
28402,542,"R-7.5","Single Family Residential","{}",17962,"{""17962"": []}"
28403,541,"MF-14","Multi-Family Residential District","{}",17961,"{""17961"": []}"
28404,571,"OSR","Open Space and Recreation District","{}",17958,"{""17958"": []}"
28405,541,"MF-21","Multi-Family Residential District","{}",17961,"{""17961"": []}"
28406,542,"R-7","Single Family Residential","{}",17962,"{""17962"": []}"
28407,571,"RFH","Resort Facilities High","{}",17958,"{""17958"": []}"
28408,542,"R-MF","Multi-Family Residential","{}",17962,"{""17962"": []}"
28409,541,"NOR","Neighborhood Office/Retail District","{}",17961,"{""17961"": []}"
28410,571,"RFM","Resort Facilities Medium","{}",17958,"{""17958"": []}"
28411,542,"R-MFA","Alternate Multi-Family Residential","{}",17962,"{""17962"": []}"
28412,541,"LOR","Local Office/Retail District","{}",17961,"{""17961"": []}"
28413,571,"RPD","Residential Planned Development","{}",17958,"{""17958"": []}"
28414,542,"C-O","Commercial Office","{}",17962,"{""17962"": []}"
28415,541,"GOR","General Office/Retail District","{}",17961,"{""17961"": []}"
28416,571,"CPD","Commercial Planned Development","{}",17958,"{""17958"": []}"
28417,542,"E-I","Educational Institutional","{}",17962,"{""17962"": []}"
28418,541,"I","Industrial","{}",17961,"{""17961"": []}"
28419,571,"IPD","Industrial Planned Development","{}",17958,"{""17958"": []}"
28420,542,"C-G","Commercial General","{}",17962,"{""17962"": []}"
28421,541,"DD","Downtown Duncanville District","{}",17961,"{""17961"": []}"
28422,571,"NCO","Neighborhood Conservation Overlay","{}",17958,"{""17958"": []}"
28423,541,"PD","Planned Development","{}",17961,"{""17961"": []}"
28424,542,"PD-R","Planned Development Residential","{}",17962,"{""17962"": []}"
28425,542,"A-U","Agricultural Urban","{}",17962,"{""17962"": []}"
28426,541,"R","Residential District","{}",17961,"{""17961"": []}"
28427,541,"RM-1","Residential Multiple-Family—Medium Density","{}",17961,"{""17961"": []}"
28428,542,"LI","Light Industrial","{}",17962,"{""17962"": []}"
28429,541,"RM-2","Residential Multiple-Family—Moderate Density","{}",17961,"{""17961"": []}"
28430,542,"PRS","Preservation","{}",17962,"{""17962"": []}"
28431,541,"M-R","Residential Marine District","{}",17961,"{""17961"": []}"
28432,542,"P/QP","Public Quasi-Public","{}",17962,"{""17962"": []}"
28433,542,"PROF","Planned Research Office Facilities","{}",17962,"{""17962"": []}"
28434,541,"M-RM","Multi-Family Residential Marine District","{}",17961,"{""17961"": []}"
28435,542,"E-1","Blind Pass Area","{}",17962,"{""17962"": []}"
28436,541,"M-C","Commercial Marine District","{}",17961,"{""17961"": []}"
28437,542,"E-2","Gulf Beach Ridge","{}",17962,"{""17962"": []}"
28438,541,"M-P","Public Marine District","{}",17961,"{""17961"": []}"
28439,542,"D-1","Lowland Wetlands","{}",17962,"{""17962"": []}"
28440,541,"U","Urban District","{}",17961,"{""17961"": []}"
28441,542,"D-2","Upland Wetlands","{}",17962,"{""17962"": []}"
28442,541,"PO-1","Public Ownership District","{}",17961,"{""17961"": []}"
28443,541,"SF","Single-Family District","{}",17961,"{""17961"": []}"
28444,542,"TCG","Town Center General Commercial","{}",17962,"{""17962"": []}"
28445,542,"TCL","Town Center Limited Commercial","{}",17962,"{""17962"": []}"
28446,541,"RCOD","Rotated Corner Overlay District","{}",17961,"{""17961"": []}"
28447,542,"R-3-1","Multiple-family district","{}",17962,"{""17962"": []}"
28448,541,"OBSOD","Old Building Site Overlay District","{}",17961,"{""17961"": []}"
28449,542,"R-3-2","Multiple-family district","{}",17962,"{""17962"": []}"
28450,541,"TH","Townhouse District","{}",17961,"{""17961"": []}"
28451,542,"R-3-3","Multiple-family district","{}",17962,"{""17962"": []}"
28452,541,"GR-1","First General Residential District","{}",17961,"{""17961"": []}"
28453,542,"R-3-4","Multiple-family district","{}",17962,"{""17962"": []}"
28454,541,"GR-2","Second General Residential District","{}",17961,"{""17961"": []}"
28455,542,"R-3-5","Multiple-family district","{}",17962,"{""17962"": []}"
28456,541,"TCC","Town Center Commercial District","{}",17961,"{""17961"": []}"
28457,541,"PDDs","Planned Development Districts","{}",17961,"{""17961"": []}"
28458,542,"R-3-D","Multifamily district","{}",17962,"{""17962"": []}"
28459,542,"REC","Parks and Recreation District","{}",17962,"{""17962"": []}"
28460,541,"C-O","Commercial Office","{}",17961,"{""17961"": []}"
28461,541,"C-4","Highway Commercial","{}",17961,"{""17961"": []}"
28462,542,"RO","Residential office district","{}",17962,"{""17962"": []}"
28463,541,"P","Park District","{}",17961,"{""17961"": []}"
28464,542,"R-Z","Residential zero lot line district","{}",17962,"{""17962"": []}"
28465,541,"GI","Governmental and Institutional District","{}",17961,"{""17961"": []}"
28466,542,"CR","Commercial-residential district","{}",17962,"{""17962"": []}"
28467,542,"CMRU","Commercial Residential Mixed Use District","{}",17962,"{""17962"": []}"
28468,541,"PUD","Planned Unit Development","{5884}",17961,"{""17961"": [5884]}"
28469,542,"OPS","Office and professional services district","{}",17962,"{""17962"": []}"
28470,541,"1-APS","Beer","{}",17961,"{""17961"": []}"
28471,541,"2-APS","Beer and wine","{}",17961,"{""17961"": []}"
28472,542,"NBD","Neighborhood Business District","{}",17962,"{""17962"": []}"
28473,542,"C-4","Commercial district","{}",17962,"{""17962"": []}"
28474,541,"1-COP","Beer","{}",17961,"{""17961"": []}"
28475,542,"GUD","Government use district","{}",17962,"{""17962"": []}"
28476,541,"2-COP","Beer and wine","{}",17961,"{""17961"": []}"
28477,541,"3-PS","Beer, wine and liquor","{}",17961,"{""17961"": []}"
28478,542,"K","Kennel district","{}",17962,"{""17962"": []}"
28479,541,"4-COP","Beer, wine and liquor","{}",17961,"{""17961"": []}"
28480,542,"ASD","Automobile sales district","{}",17962,"{""17962"": []}"
28481,542,"HDUC","Hialeah Downtown Urban Center District","{}",17962,"{""17962"": []}"
28482,541,"1-COP-R","Beer","{}",17961,"{""17961"": []}"
28483,541,"2-COP-R","Beer and wine","{}",17961,"{""17961"": []}"
28484,542,"EHDUC","Extended Hialeah Downtown Urban Center District","{}",17962,"{""17962"": []}"
28485,541,"4-COP-R","Beer, wine and liquor","{}",17961,"{""17961"": []}"
28486,542,"HPD","Hialeah Park District","{}",17962,"{""17962"": []}"
28487,541,"1-COP-X","Beer","{}",17961,"{""17961"": []}"
28488,542,"BDH","Business Development District","{}",17962,"{""17962"": []}"
28489,541,"2-COP-X","Beer and wine","{}",17961,"{""17961"": []}"
28490,542,"RH-1","One Family District","{}",17962,"{""17962"": []}"
28491,542,"RH-3-M","Multiple Family District","{}",17962,"{""17962"": []}"
28492,541,"4-COP-X","Beer, wine and liquor","{}",17961,"{""17961"": []}"
28493,542,"RH-3-MM","Multiple Family District","{}",17962,"{""17962"": []}"
28494,541,"11-C","Beer, wine and liquor—Nonprofit private clubs","{}",17961,"{""17961"": []}"
28495,542,"R-1*","Single-Family Residential District (Conditional Use)","{}",17962,"{""17962"": []}"
28496,541,"4-PGC","Beer, wine and liquor for mobile carts","{}",17961,"{""17961"": []}"
28497,542,"R-TH","Residential Townhouse District","{}",17962,"{""17962"": []}"
28498,541,"Zone V","Coastal High Hazard Area","{}",17961,"{""17961"": []}"
28499,541,"Interbay","Interbay District","{}",17961,"{""17961"": []}"
28500,542,"B-O","Business Office District","{}",17962,"{""17962"": []}"
28501,542,"B-3","Commercial Intensive Business District","{}",17962,"{""17962"": []}"
28502,541,"Westshore","Westshore District","{}",17961,"{""17961"": []}"
28503,542,"I-3","Liberal Industrial District","{}",17962,"{""17962"": []}"
28504,541,"YC","Ybor City Historic District","{}",17961,"{""17961"": []}"
28505,542,"I-4","Liberal Industrial District, Storage and Salvage","{}",17962,"{""17962"": []}"
28506,541,"RS-150","Residential Single-Family","{}",17961,"{""17961"": []}"
28507,542,"DMU","Downtown Mixed Use District","{}",17962,"{""17962"": []}"
28508,541,"RS-100","Residential Single-Family","{}",17961,"{""17961"": []}"
28509,541,"RS-75","Residential Single-Family","{}",17961,"{""17961"": []}"
28510,542,"MXUOD","Mixed Use Overlay District","{}",17962,"{""17962"": []}"
28511,541,"RS-60","Residential Single-Family","{}",17961,"{""17961"": []}"
28512,542,"MNMU","Magnolia North Mixed Use District","{}",17962,"{""17962"": []}"
28513,543,"AO","Airport Overlay","{}",17964,"{""17964"": []}"
28514,541,"RS-50","Residential Single-Family","{}",17961,"{""17961"": []}"
28515,542,"R-1AAA","Single-family","{}",17962,"{""17962"": []}"
28516,543,"R1","Single-Family Dwelling District","{}",17964,"{""17964"": []}"
28517,541,"RM-12","Residential Multiple-Family","{}",17961,"{""17961"": []}"
28518,542,"R-1AA","Single-family","{}",17962,"{""17962"": []}"
28519,543,"MF","Multi-Family Residential District","{}",17964,"{""17964"": []}"
28520,541,"RM-16","Residential Multiple-Family","{}",17961,"{""17961"": []}"
28521,542,"R-1A","Single Family, Estate","{}",17962,"{""17962"": []}"
28522,543,"MHP","Manufactured Home Park District","{}",17964,"{""17964"": []}"
28523,542,"R-1B","Single Family, Low Density","{}",17962,"{""17962"": []}"
28524,541,"RM-18","Residential Multiple-Family","{}",17961,"{""17961"": []}"
28525,543,"MHS","Manufactured Housing Subdivision District","{}",17964,"{""17964"": []}"
28526,542,"C-1A","Limited Commercial","{}",17962,"{""17962"": []}"
28527,541,"RM-24","Residential Multiple-Family","{}",17961,"{""17961"": []}"
28528,543,"C-1","Limited Commercial District","{}",17964,"{""17964"": []}"
28529,541,"RM-35","Residential Multiple-Family","{}",17961,"{""17961"": []}"
28530,542,"CO","Commercial Office","{}",17962,"{""17962"": []}"
28531,543,"C-2","Commercial Districts","{}",17964,"{""17964"": []}"
28532,541,"RM-50","Residential Multiple-Family","{}",17961,"{""17961"": []}"
28533,542,"CG","Commercial General","{}",17962,"{""17962"": []}"
28534,543,"C-3","Commercial Office","{}",17964,"{""17964"": []}"
28535,542,"H-D","Hospital District","{}",17962,"{""17962"": []}"
28536,541,"RM-75","Residential Multiple-Family","{}",17961,"{""17961"": []}"
28537,543,"M-1","Light Industrial District","{}",17964,"{""17964"": []}"
28538,541,"RO","Residential Office","{}",17961,"{""17961"": []}"
28539,542,"RD","Recreational Area","{}",17962,"{""17962"": []}"
28540,543,"M-2","Heavy Industrial District","{}",17964,"{""17964"": []}"
28541,544,"R1L","Residential Single-Family Limited","{}",17966,"{""17966"": []}"
28542,541,"RO-1","Residential Office","{}",17961,"{""17961"": []}"
28543,542,"RC","Recreation/Community Service","{}",17962,"{""17962"": []}"
28544,543,"PD","Planned Development","{}",17964,"{""17964"": []}"
28545,544,"R1S","Residential Single-Family Suburban","{}",17966,"{""17966"": []}"
28546,541,"OP","Office Park","{}",17961,"{""17961"": []}"
28547,542,"RS","Residential Single-Family","{}",17962,"{""17962"": []}"
28548,543,"A","Medium Density Apartment District","{}",17964,"{""17964"": []}"
28549,544,"R1FB","Residential Single-Family Factory-Built","{}",17966,"{""17966"": []}"
28550,541,"OP-1","Office Professional","{}",17961,"{""17961"": []}"
28551,542,"RM","Multiple Family Residential District","{}",17962,"{""17962"": []}"
28552,543,"B","Business","{}",17964,"{""17964"": []}"
28553,544,"R1MH","Residential Single-Family Manufactured Home","{}",17966,"{""17966"": []}"
28554,541,"CN","Commercial-Neighborhood","{}",17961,"{""17961"": []}"
28555,542,"RH","Residential High-Density","{}",17962,"{""17962"": []}"
28556,543,"C","Commercial","{}",17964,"{""17964"": []}"
28557,544,"R2MF","Residential Multiple-Family","{}",17966,"{""17966"": []}"
28558,541,"CG","Commercial General","{}",17961,"{""17961"": []}"
28559,542,"COI","Commercial Office and Institutional","{}",17962,"{""17962"": []}"
28560,543,"R-1","Single Family Residential District","{}",17964,"{""17964"": []}"
28561,544,"RS","Single-Family Residential","{}",17966,"{""17966"": []}"
28562,542,"CS","Commercial Service","{}",17962,"{""17962"": []}"
28563,541,"CI","Commercial-Intensive","{}",17961,"{""17961"": []}"
28564,543,"R-2","Two Family Districts","{}",17964,"{""17964"": []}"
28565,544,"P1","Parking","{}",17966,"{""17966"": []}"
28566,541,"IG","Industrial-General","{}",17961,"{""17961"": []}"
28567,542,"CM","Commercial/Marine","{}",17962,"{""17962"": []}"
28568,543,"O-1","Professional Office District","{}",17964,"{""17964"": []}"
28569,544,"C1","Commercial Neighborhood Sales and Service","{}",17966,"{""17966"": []}"
28570,541,"IH","Industrial-Heavy","{}",17961,"{""17961"": []}"
28571,542,"U","Utility","{}",17962,"{""17962"": []}"
28572,543,"B-1","Neighborhood Business","{}",17964,"{""17964"": []}"
28573,544,"C2","General Commercial","{}",17966,"{""17966"": []}"
28574,541,"M-AP","Airport Compatibility","{}",17961,"{""17961"": []}"
28575,542,"R1","R1 Residential District","{}",17962,"{""17962"": []}"
28576,543,"B-2","Business District","{}",17964,"{""17964"": []}"
28577,544,"C3","Commercial (limited) (medium density of use)","{}",17966,"{""17966"": []}"
28578,542,"R3","R3 Residential District","{}",17962,"{""17962"": []}"
28579,541,"YC-1","Ybor City Central Commercial Core","{}",17961,"{""17961"": []}"
28580,543,"B-3","General Business District","{}",17964,"{""17964"": []}"
28581,544,"M1","Light Industrial","{}",17966,"{""17966"": []}"
28582,542,"R15","R15 Residential District","{}",17962,"{""17962"": []}"
28583,541,"YC-2","Ybor City Residential","{}",17961,"{""17961"": []}"
28584,543,"R-3","Multiple Family Districts","{}",17964,"{""17964"": []}"
28585,544,"M2","Heavy Industrial","{}",17966,"{""17966"": []}"
28586,542,"MHP","Mobile Home Park District","{}",17962,"{""17962"": []}"
28587,541,"YC-3","Ybor City Hillsborough Community College","{}",17961,"{""17961"": []}"
28588,543,"M-U","Multiple Use Districts","{}",17964,"{""17964"": []}"
28589,544,"PAD","Planned Area Development","{}",17966,"{""17966"": []}"
28590,542,"I/F","Flexible/Industrial","{}",17962,"{""17962"": []}"
28591,541,"YC-4","Ybor City Mixed Use Redevelopment","{}",17961,"{""17961"": []}"
28592,543,"I","Industrial","{}",17964,"{""17964"": []}"
28593,544,"PL","Public Lands","{}",17966,"{""17966"": []}"
28594,542,"P","Public Ownership District","{}",17962,"{""17962"": []}"
28595,541,"YC-5","Ybor City General Commercial","{}",17961,"{""17961"": []}"
28596,543,"PRES","Preservation","{}",17964,"{""17964"": []}"
28597,544,"ANH","Airport Noise and Height Overlay","{}",17966,"{""17966"": []}"
28598,541,"YC-6","Ybor City Community Commercial","{}",17961,"{""17961"": []}"
28599,542,"MXD","Mixed-Use District","{}",17962,"{""17962"": []}"
28600,543,"AG/30","Agricultural District","{}",17964,"{""17964"": []}"
28601,544,"GC","General Commercial","{}",17966,"{""17966"": []}"
28602,541,"YC-7","Ybor City Mixed Use","{}",17961,"{""17961"": []}"
28603,542,"MI","Mixed Use Industrial District","{}",17962,"{""17962"": []}"
28604,543,"SF-ED","Single Family - Estate District","{}",17964,"{""17964"": []}"
28605,544,"P/OS","Parks/Open Space","{}",17966,"{""17966"": []}"
28606,542,"MW","Waterfront Mixed Use District","{}",17962,"{""17962"": []}"
28607,541,"YC-8","Ybor City Residential","{}",17961,"{""17961"": []}"
28608,543,"SF-20/26","Single Family - 20 District","{}",17964,"{""17964"": []}"
28609,544,"MU","Mixed Use Residential Commercial","{}",17966,"{""17966"": []}"
28610,541,"YC-9","Ybor City Site Planned Controlled","{}",17961,"{""17961"": []}"
28611,542,"SF1","Single Family 1","{}",17962,"{""17962"": []}"
28612,543,"SF-10/24","Single Family - 10 District","{}",17964,"{""17964"": []}"
28613,544,"RP","Residential Park","{}",17966,"{""17966"": []}"
28614,541,"CBD-1","Central Business District","{5478}",17961,"{""17961"": [5478]}"
28615,542,"SF5","Single Family 5","{}",17962,"{""17962"": []}"
28616,543,"TH","Townhome District","{}",17964,"{""17964"": []}"
28617,544,"PD","Planned Development","{}",17966,"{""17966"": []}"
28618,541,"CBD-2","Central Business District","{5478}",17961,"{""17961"": [5478]}"
28619,542,"SF7","Single Family 7","{}",17962,"{""17962"": []}"
28620,544,"R-1","Single-Family Residential","{}",17966,"{""17966"": []}"
28621,543,"MH","Manufactured Home District","{}",17964,"{""17964"": []}"
28622,542,"SFMH","Single Family Mobile Home","{}",17962,"{""17962"": []}"
28623,541,"CD-1","Channel District","{}",17961,"{""17961"": []}"
28624,544,"R-2","Residential District 2","{}",17966,"{""17966"": []}"
28625,543,"NS","Neighborhood Service District","{}",17964,"{""17964"": []}"
28626,542,"SFMU","Single Family Mixed Use","{}",17962,"{""17962"": []}"
28627,541,"CD-2","Channel District","{}",17961,"{""17961"": []}"
28628,544,"R-3","Residential District 3","{}",17966,"{""17966"": []}"
28629,543,"CR","Community Retail District","{}",17964,"{""17964"": []}"
28630,541,"SH-RS","Single Family Residential","{}",17961,"{""17961"": []}"
28631,542,"MF12","Multifamily 12","{}",17962,"{""17962"": []}"
28632,543,"CC","Corridor Commercial","{}",17964,"{""17964"": []}"
28633,544,"B-1","Central Business District","{}",17966,"{""17966"": []}"
28634,541,"SH-RS-A","Seminole Heights Single-Family Attached Residential","{}",17961,"{""17961"": []}"
28635,542,"MF18","Multifamily 18","{}",17962,"{""17962"": []}"
28636,543,"BG","Business Government District","{}",17964,"{""17964"": []}"
28637,544,"B-2","Restricted Business District","{}",17966,"{""17966"": []}"
28638,541,"SH-RM","Residential Multi-Family","{}",17961,"{""17961"": []}"
28639,542,"NC","Neighborhood Commercial","{}",17962,"{""17962"": []}"
28640,543,"LI","Light Industrial","{}",17964,"{""17964"": []}"
28641,544,"B-3","Liberal Business District","{}",17966,"{""17966"": []}"
28642,541,"SH-RO","Residential Office","{}",17961,"{""17961"": []}"
28643,542,"CORE","Core District","{}",17962,"{""17962"": []}"
28644,544,"B-3 OD","General Business/Residential Overlay District","{}",17966,"{""17966"": []}"
28645,543,"HI","Heavy Industrial District","{}",17964,"{""17964"": []}"
28646,541,"SH-CN","Commercial Neighborhood","{}",17961,"{""17961"": []}"
28647,542,"HI","Heavy Industrial","{}",17962,"{""17962"": []}"
28648,543,"FP","Floodplain Designation Overlay District","{}",17964,"{""17964"": []}"
28649,544,"B-4","Central Business District","{}",17966,"{""17966"": []}"
28650,541,"SH-CG","Commercial General","{}",17961,"{""17961"": []}"
28651,542,"PF","Public Facilities","{}",17962,"{""17962"": []}"
28652,544,"I-1","Industrial District, General","{}",17966,"{""17966"": []}"
28653,543,"DTH","Downtown Historic District","{}",17964,"{""17964"": []}"
28654,541,"SH-CI","Commercial Intensive","{}",17961,"{""17961"": []}"
28655,542,"R/OS","Recreation/Open Space","{}",17962,"{""17962"": []}"
28656,544,"OTHSD","Old Town Helotes Special District","{}",17966,"{""17966"": []}"
28657,543,"SBO","South Ballard Overlay District","{}",17964,"{""17964"": []}"
28658,541,"SH-PD","Seminole Heights Planned Development","{}",17961,"{""17961"": []}"
28659,542,"WOR","Waterfront Overlay","{}",17962,"{""17962"": []}"
28660,543,"R","Residential","{}",17964,"{""17964"": []}"
28661,544,"QD","Quarry District","{}",17966,"{""17966"": []}"
28662,541,"NMU-16","Neighborhood Mixed Use 16","{}",17961,"{""17961"": []}"
28663,542,"AR","Administrative Review","{}",17962,"{""17962"": []}"
28664,543,"D","Two-Family Residential District","{}",17964,"{""17964"": []}"
28665,544,"TH-1","Townhouse Residential District (Low Density)","{}",17966,"{""17966"": []}"
28666,542,"CU","Conditional Use","{}",17962,"{""17962"": []}"
28667,541,"NMU-24","Neighborhood Mixed Use 24","{}",17961,"{""17961"": []}"
28668,544,"TH-2","Townhouse Residential District (Medium Density)","{}",17966,"{""17966"": []}"
28669,543,"AG","Agriculture","{}",17964,"{""17964"": []}"
28670,542,"SPR","Site Plan Review","{}",17962,"{""17962"": []}"
28671,541,"NMU-35","Neighborhood Mixed Use 35","{}",17961,"{""17961"": []}"
28672,544,"ZL","Zero Lot Line District (Medium Density)","{}",17966,"{""17966"": []}"
28673,543,"TNMR","Traditional Neighborhood Mixed Residential District","{}",17964,"{""17964"": []}"
28674,541,"PP","Public Parks","{}",17961,"{""17961"": []}"
28675,542,"CWD-CD","Clematis Waterfront District Conservation","{}",17962,"{""17962"": []}"
28676,544,"MF-1","Multiple-Family Dwelling District-1","{}",17966,"{""17966"": []}"
28677,543,"CB","Central Business","{}",17964,"{""17964"": []}"
28678,541,"DC-1","Downtown Core 1","{}",17961,"{""17961"": []}"
28679,542,"CPD","CityPlace District","{}",17962,"{""17962"": []}"
28680,543,"GR","General Retail","{}",17964,"{""17964"": []}"
28681,541,"M-U","Mixed Use","{}",17961,"{""17961"": []}"
28682,544,"MF-2","Multiple-Family Dwelling District-2","{}",17966,"{""17966"": []}"
28683,542,"RE","Residential Estate District","{}",17962,"{""17962"": []}"
28684,543,"LC","Light Commercial","{}",17964,"{""17964"": []}"
28685,544,"MF-3","Multifamily Dwelling District (High Density)","{}",17966,"{""17966"": []}"
28686,541,"PRES","Preservation District","{}",17961,"{""17961"": []}"
28687,542,"RR","Rural Residential District","{}",17962,"{""17962"": []}"
28688,541,"IC","Industrial Commercial","{}",17961,"{""17961"": []}"
28689,544,"A-R","Agricultural-Ranch District","{}",17966,"{""17966"": []}"
28690,543,"MU","Mixed Use","{}",17964,"{""17964"": []}"
28691,541,"SO","South Howard Overlay","{}",17961,"{""17961"": []}"
28692,543,"SS","Service Station","{}",17964,"{""17964"": []}"
28693,544,"P","Preservation","{}",17966,"{""17966"": []}"
28694,543,"CV","Civic","{}",17964,"{""17964"": []}"
28695,541,"NT","New Tampa Overlay","{}",17961,"{""17961"": []}"
28696,544,"OP","Office Professional District","{}",17966,"{""17966"": []}"
28697,542,"R-1c","Single Family, Medium Density","{}",17962,"{""17962"": []}"
28698,541,"WT","West Tampa Overlay","{}",17961,"{""17961"": []}"
28699,543,"ML","Mesquite Landmarks","{}",17964,"{""17964"": []}"
28700,544,"C-1","Downtown Commercial District","{}",17966,"{""17966"": []}"
28701,542,"R-1d","Single Family, High Density","{}",17962,"{""17962"": []}"
28702,543,"H-POD","Historic Preservation Overlay District","{}",17964,"{""17964"": []}"
28703,541,"ET","East Tampa Overlay","{}",17961,"{""17961"": []}"
28704,544,"C-2","Commercial District","{}",17966,"{""17966"": []}"
28705,542,"R-PUD","Residential Planned Unit Development","{}",17962,"{""17962"": []}"
28706,541,"CBD","Central Business District","{5478}",17961,"{""17961"": [5478]}"
28707,543,"H-PC","Hotel-Private Club Overlay District","{}",17964,"{""17964"": []}"
